0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:28 +0800] "GET /static/css/plugins/dataTables/dataTables.tableTools.min.css HTTP/1.1" 200 6601 2
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:28 +0800] "GET /static/css/style.css HTTP/1.1" 200 156956 29
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:28 +0800] "GET /static/js/bootstrap-switch.js HTTP/1.1" 200 26858 4
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:28 +0800] "GET /static/css/plugins/datapicker/bootstrap-datetimepicker.min.css HTTP/1.1" 200 7771 8
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:28 +0800] "GET /static/js/plugins/metisMenu/jquery.metisMenu.js HTTP/1.1" 200 3265 3
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:28 +0800] "GET /static/js/plugins/slimscroll/jquery.slimscroll.min.js HTTP/1.1" 200 4682 4
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:28 +0800] "GET /static/js/plugins/pace/pace.min.js HTTP/1.1" 200 12364 3
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:28 +0800] "GET /static/js/inspinia.js HTTP/1.1" 200 8107 4
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:28 +0800] "GET /static/js/jquery-migrate-1.1.0.min.js HTTP/1.1" 200 6968 4
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:28 +0800] "GET /static/css/animate.css HTTP/1.1" 200 68411 57
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:28 +0800] "GET /static/js/bootstrap.min.js HTTP/1.1" 200 37045 43
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:28 +0800] "GET /static/js/jquery-ui-1.10.4.min.js HTTP/1.1" 200 228539 10
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:28 +0800] "GET /static/js/jquery-2.1.1.js HTTP/1.1" 200 84247 71
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:28 +0800] "GET /static/css/bootstrap.min.css HTTP/1.1" 200 117305 95
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:28 +0800] "GET /static/js/plugins/dataTables/dataTables.bootstrap.js HTTP/1.1" 200 9614 13
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:28 +0800] "GET /static/ckeditor/ckeditor.js HTTP/1.1" 200 567997 28
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:28 +0800] "GET /static/js/plugins/dataTables/jquery.dataTables.js HTTP/1.1" 200 434957 16
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:28 +0800] "GET /static/js/plugins/dataTables/dataTables.tableTools.min.js HTTP/1.1" 200 31626 7
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:28 +0800] "GET /static/js/plugins/dataTables/dataTables.responsive.js HTTP/1.1" 200 32864 18
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:28 +0800] "GET /static/js/plugins/chosen/chosen.jquery.js HTTP/1.1" 200 51376 7
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:28 +0800] "GET /static/js/layer/layer.js HTTP/1.1" 200 25196 10
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:28 +0800] "GET /static/js/sha1.js HTTP/1.1" 200 5752 4
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:28 +0800] "GET /static/js/plugins/jsTree/jstree.min.js HTTP/1.1" 200 118089 16
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:28 +0800] "GET /static/js/jquery.ajaxfileupload.js HTTP/1.1" 200 5785 4
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:28 +0800] "GET /static/js/plugins/datapicker/Moment.js HTTP/1.1" 200 387799 18
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:28 +0800] "GET /static/js/hjs/moment.js HTTP/1.1" 200 104409 13
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:28 +0800] "GET /static/images/page/baidumarker.png HTTP/1.1" 200 2877 4
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:28 +0800] "GET /static/js/plugins/datapicker/bootstrap-datetimepicker.min.js HTTP/1.1" 200 48881 34
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:29 +0800] "GET /static/js/hjs/jquery.tmpl.min.js HTTP/1.1" 200 6130 5
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:29 +0800] "GET /static/js/hjs/api.js HTTP/1.1" 200 2192 8
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:29 +0800] "GET /static/js/hjs/echarts.min.js HTTP/1.1" 200 744675 18
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:29 +0800] "GET /static/js/layer/skin/layer.css HTTP/1.1" 200 14048 5
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:29 +0800] "GET /static/css/patterns/header-profile.png HTTP/1.1" 200 5877 3
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:29 +0800] "GET /static/font-awesome/fonts/fontawesome-webfont.woff2?v=4.3.0 HTTP/1.1" 200 56780 4
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:29 +0800] "POST /manage/account/getUserAccessList HTTP/1.1" 200 8121 5
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:29 +0800] "GET /manage/study/getUserStudyInfo?timeType=1&id=225 HTTP/1.1" 200 574 72
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:29 +0800] "GET /manage/study/getUserDataInfo?id=225 HTTP/1.1" 200 1827 106
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:31 +0800] "GET /manage/study/getUserStudyInfo?timeType=2&id=225 HTTP/1.1" 200 354 325
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:41:40 +0800] "GET /manage/study/getUserStudyInfo?timeType=3&id=225 HTTP/1.1" 200 343 68
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:42:45 +0800] "GET /manage/trainTest/toCoursewaretListPage HTTP/1.1" 200 26554 24
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:42:45 +0800] "GET /static/css/bootstrap-switch.css HTTP/1.1" 200 6993 2
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:42:45 +0800] "GET /static/font-awesome/css/font-awesome.css HTTP/1.1" 200 28747 5
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:42:45 +0800] "GET /static/css/bootstrap.min.css HTTP/1.1" 200 117305 18
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:42:45 +0800] "GET /static/js/plugins/gritter/jquery.gritter.css HTTP/1.1" 200 2556 4
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:42:45 +0800] "GET /static/css/plugins/dataTables/dataTables.bootstrap.css HTTP/1.1" 200 5178 4
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:42:45 +0800] "GET /static/css/animate.css HTTP/1.1" 200 68411 7
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:42:45 +0800] "GET /static/css/plugins/datapicker/bootstrap-datetimepicker.min.css HTTP/1.1" 200 7771 4
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:42:45 +0800] "GET /static/css/plugins/dataTables/dataTables.tableTools.min.css HTTP/1.1" 200 6601 4
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:42:45 +0800] "GET /static/css/plugins/toastr/toastr.min.css HTTP/1.1" 200 6882 18
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:42:45 +0800] "GET /static/css/style.css HTTP/1.1" 200 156956 11
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:42:45 +0800] "GET /static/css/plugins/blueimp/css/blueimp-gallery.min.css HTTP/1.1" 200 6815 4
0:0:0:0:0:0:0:1 - - [28/Jan/2019:18:42:45 +0800] "GET /static/css/plugins/dataTables/dataTables.responsive.css HTTP/1.1" 200 2626 8
